scenario_id,timestamp,receiver_id,receiver_policy,coperception_yaml,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,sgcp_frame_mbps_budget,sgcp_frame_budget_bytes,sgcp_frame_budget_original_bytes,sgcp_frame_budget_admitted_bytes,upload_density_cap_rho,upload_density_cap_seed,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_29_02_32_08,000062,13,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,13;14;19,13,,{},"{""13"": 13569}",0,0.0,10,40.0,60.0,5.0,62500,531040,62400,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,4,18,
2026_07_29_02_32_08,000062,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,6;15,15,,{},"{""15"": 13488}",0,0.0,10,40.0,60.0,5.0,62500,531040,62400,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,16,21,
2026_07_29_02_32_08,000062,16,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,5;16;20,16,,{},"{""16"": 13788}",0,0.0,10,40.0,60.0,5.0,62500,531040,62400,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,17,32,
2026_07_29_02_32_08,000062,17,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,3;17;18,17,,{},"{""17"": 14128}",0,0.0,10,40.0,60.0,5.0,62500,531040,62400,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,9,19,
2026_07_29_02_32_08,000064,1,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,1;2;8;11,1;2,2,"{""2"": 12}","{""1"": 13948, ""2"": 3853}",61648,34.28698553948832,10,40.0,60.0,5.0,62500,528880,61648,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0,,24,44,
2026_07_29_02_32_08,000064,10,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,9;10,10,,{},"{""10"": 14075}",0,0.0,10,40.0,60.0,5.0,62500,528880,61648,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,17,36,
2026_07_29_02_32_08,000064,12,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,4;7;12,12,,{},"{""12"": 13868}",0,0.0,10,40.0,60.0,5.0,62500,528880,61648,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,16,38,
2026_07_29_02_32_08,000064,13,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,13;14;19,13,,{},"{""13"": 13570}",0,0.0,10,40.0,60.0,5.0,62500,528880,61648,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,3,18,
2026_07_29_02_32_08,000064,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,6;15,15,,{},"{""15"": 13466}",0,0.0,10,40.0,60.0,5.0,62500,528880,61648,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,17,21,
2026_07_29_02_32_08,000064,16,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,5;16;20,16,,{},"{""16"": 13804}",0,0.0,10,40.0,60.0,5.0,62500,528880,61648,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,15,34,
2026_07_29_02_32_08,000064,17,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,3;17;18,17,,{},"{""17"": 14138}",0,0.0,10,40.0,60.0,5.0,62500,528880,61648,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,7,18,
2026_07_29_02_32_08,000066,1,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,1;2;8;11,1;2,2,"{""2"": 12}","{""1"": 13953, ""2"": 3843}",61488,34.19799777530589,10,40.0,60.0,5.0,62500,531248,62480,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0,,25,44,
2026_07_29_02_32_08,000066,12,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,4;7;12,12,,{},"{""12"": 13863}",0,0.0,10,40.0,60.0,5.0,62500,531248,62480,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,15,37,
2026_07_29_02_32_08,000066,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,6;15,15,,{},"{""15"": 13477}",0,0.0,10,40.0,60.0,5.0,62500,531248,62480,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,18,20,
2026_07_29_02_32_08,000066,16,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,5;16;20,16;20,20,"{""20"": 1}","{""16"": 13800, ""20"": 62}",992,0.5517241379310345,10,40.0,60.0,5.0,62500,531248,62480,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],20>16:3,,19,33,
2026_07_29_02_32_08,000066,17,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,3;14;17;18,17,,{},"{""17"": 14142}",0,0.0,10,40.0,60.0,5.0,62500,531248,62480,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,9,18,
2026_07_29_02_32_08,000066,19,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,9;10;13;19,19,,{},"{""19"": 13700}",0,0.0,10,40.0,60.0,5.0,62500,531248,62480,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,2,23,
2026_07_29_02_32_08,000068,1,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,1;4;12,1;4;12,4;12,"{""4"": 1, ""12"": 9}","{""1"": 13961, ""4"": 224, ""12"": 3668}",62272,32.64071190211346,10,40.0,60.0,5.0,62500,595872,62272,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],4>1:9;12>1:0,,30,56,
2026_07_29_02_32_08,000068,11,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,2;8;11;19,11,,{},"{""11"": 13865}",0,0.0,10,40.0,60.0,5.0,62500,595872,62272,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,20,42,
2026_07_29_02_32_08,000068,13,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,9;10;13;14,13,,{},"{""13"": 13572}",0,0.0,10,40.0,60.0,5.0,62500,595872,62272,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,4,18,
2026_07_29_02_32_08,000068,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,6;15,15,,{},"{""15"": 13482}",0,0.0,10,40.0,60.0,5.0,62500,595872,62272,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,19,20,
2026_07_29_02_32_08,000068,16,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,5;7;16;20,16,,{},"{""16"": 13828}",0,0.0,10,40.0,60.0,5.0,62500,595872,62272,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,17,33,
2026_07_29_02_32_08,000068,17,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,3;17;18,17,,{},"{""17"": 14134}",0,0.0,10,40.0,60.0,5.0,62500,595872,62272,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,7,18,
2026_07_29_02_32_08,000070,11,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,1;2;11;19,11;19,19,"{""19"": 13}","{""11"": 13862, ""19"": 3807}",60912,33.87764182424917,10,40.0,60.0,5.0,62500,568272,62000,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],19>11:0,,21,47,
2026_07_29_02_32_08,000070,12,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,4;7;8;12,12;8,8,"{""8"": 1}","{""8"": 68, ""12"": 13891}",1088,0.6051167964404894,10,40.0,60.0,5.0,62500,568272,62000,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],8>12:8,,10,52,
2026_07_29_02_32_08,000070,13,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,9;10;13;14,13,,{},"{""13"": 13574}",0,0.0,10,40.0,60.0,5.0,62500,568272,62000,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,4,18,
2026_07_29_02_32_08,000070,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,6;15,15,,{},"{""15"": 13489}",0,0.0,10,40.0,60.0,5.0,62500,568272,62000,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,18,20,
2026_07_29_02_32_08,000070,16,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,5;16;20,16,,{},"{""16"": 13833}",0,0.0,10,40.0,60.0,5.0,62500,568272,62000,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,16,34,
2026_07_29_02_32_08,000070,17,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,3;17;18,17,,{},"{""17"": 14129}",0,0.0,10,40.0,60.0,5.0,62500,568272,62000,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,9,17,
2026_07_29_02_32_08,000072,11,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,1;2;11;19,11;2;19,2;19,"{""2"": 1, ""19"": 13}","{""2"": 108, ""11"": 13861, ""19"": 3790}",62368,33.72636262513904,10,40.0,60.0,5.0,62500,568032,62368,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],2>11:7;19>11:0,,22,51,
2026_07_29_02_32_08,000072,12,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,4;7;8;12,12,,{},"{""12"": 13906}",0,0.0,10,40.0,60.0,5.0,62500,568032,62368,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,15,34,
2026_07_29_02_32_08,000072,13,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,9;10;13;14,13,,{},"{""13"": 13566}",0,0.0,10,40.0,60.0,5.0,62500,568032,62368,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,6,18,
2026_07_29_02_32_08,000072,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,6;15,15,,{},"{""15"": 13501}",0,0.0,10,40.0,60.0,5.0,62500,568032,62368,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,19,20,
2026_07_29_02_32_08,000072,16,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,5;16;20,16,,{},"{""16"": 13827}",0,0.0,10,40.0,60.0,5.0,62500,568032,62368,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,17,33,
2026_07_29_02_32_08,000072,17,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,3;17;18,17,,{},"{""17"": 14140}",0,0.0,10,40.0,60.0,5.0,62500,568032,62368,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,9,17,
2026_07_29_02_32_08,000074,4,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,4;8;12,4;8;12,8;12,"{""8"": 4, ""12"": 12}","{""4"": 13788, ""8"": 1304, ""12"": 2579}",62128,22.949944382647384,10,40.0,60.0,5.0,62500,558768,62128,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],8>4:9;12>4:0,,24,49,
2026_07_29_02_32_08,000074,11,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,1;2;11;19,11,,{},"{""11"": 13860}",0,0.0,10,40.0,60.0,5.0,62500,558768,62128,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,21,43,
2026_07_29_02_32_08,000074,13,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,9;10;13;14,13,,{},"{""13"": 13577}",0,0.0,10,40.0,60.0,5.0,62500,558768,62128,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,3,18,
2026_07_29_02_32_08,000074,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,6;15,15,,{},"{""15"": 13494}",0,0.0,10,40.0,60.0,5.0,62500,558768,62128,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,16,21,
2026_07_29_02_32_08,000074,16,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,5;7;16;20,16,,{},"{""16"": 13876}",0,0.0,10,40.0,60.0,5.0,62500,558768,62128,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,18,33,
2026_07_29_02_32_08,000074,17,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,3;17;18,17,,{},"{""17"": 14148}",0,0.0,10,40.0,60.0,5.0,62500,558768,62128,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,11,18,
2026_07_29_02_32_08,000076,4,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,4;8;12,4;8;12,8;12,"{""8"": 3, ""12"": 13}","{""4"": 13778, ""8"": 1143, ""12"": 2736}",62064,24.347052280311456,10,40.0,60.0,5.0,62500,562672,62064,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],8>4:9;12>4:0,,21,50,
2026_07_29_02_32_08,000076,11,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,1;2;11;19,11,,{},"{""11"": 13862}",0,0.0,10,40.0,60.0,5.0,62500,562672,62064,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,21,43,
2026_07_29_02_32_08,000076,13,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,9;10;13;14,13,,{},"{""13"": 13582}",0,0.0,10,40.0,60.0,5.0,62500,562672,62064,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,6,18,
2026_07_29_02_32_08,000076,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,6;15,15,,{},"{""15"": 13485}",0,0.0,10,40.0,60.0,5.0,62500,562672,62064,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,15,21,
2026_07_29_02_32_08,000076,16,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,5;7;16;20,16,,{},"{""16"": 13891}",0,0.0,10,40.0,60.0,5.0,62500,562672,62064,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,21,32,
2026_07_29_02_32_08,000076,17,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,6,,3;17;18,17,,{},"{""17"": 14123}",0,0.0,10,40.0,60.0,5.0,62500,562672,62064,5.0,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],,,11,19,
