frame_index,timestamp,request_id,source_node,target_node,area_id,upload_type,planned_bytes,rlc_tx_count,rlc_rx_count,rlc_drop_count,phy_schedule_count,pscch_ok_count,pscch_fail_count,pssch_ok_count,pssch_fail_count,harq_ack_count,harq_nack_count,harq_timeout_count,cam_received,terminal_state
0,000060,41,7,4,15_8,member_to_leader,10000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,42,4,21,15_8,leader_to_rsu,2000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,43,12,4,16_5,member_to_leader,10000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,44,4,21,16_5,leader_to_rsu,2000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,45,4,12,16_4,member_to_leader,10000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,46,12,21,16_4,leader_to_rsu,2000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,47,10,20,12_7,member_to_leader,10000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,48,9,20,12_7,member_to_leader,10000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,49,20,21,12_7,leader_to_rsu,2000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,50,16,3,12_13,member_to_leader,10000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,51,3,21,12_13,leader_to_rsu,2000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,52,7,21,15_9,leader_to_rsu,2000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,53,14,21,6_13,leader_to_rsu,2000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,54,19,21,10_6,leader_to_rsu,2000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,55,13,21,9_6,leader_to_rsu,2000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,56,16,21,12_11,leader_to_rsu,2000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,57,4,12,16_6,member_to_leader,10000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,58,12,21,16_6,leader_to_rsu,2000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,59,12,4,15_7,member_to_leader,10000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,60,4,21,15_7,leader_to_rsu,2000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,61,10,9,11_6,member_to_leader,10000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
0,000060,62,9,21,11_6,leader_to_rsu,2000,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
1,000062,63,20,5,12_9,member_to_leader,10000,4,1,0,0,0,0,1,2,0,0,0,0,rlc_rx_only
1,000062,64,5,21,12_9,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,65,2,11,13_2,member_to_leader,10000,4,1,0,0,0,0,1,2,0,0,0,0,rlc_rx_only
1,000062,66,11,21,13_2,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,67,2,21,13_0,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,68,1,21,14_1,leader_to_rsu,2000,1,1,0,0,0,0,1,0,0,0,0,1,application_received
1,000062,69,10,9,11_7,member_to_leader,10000,3,0,0,0,0,0,0,2,0,0,0,0,pssch_fail
1,000062,70,9,21,11_7,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,71,11,21,13_3,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,72,20,7,14_11,member_to_leader,10000,4,1,0,0,0,0,1,0,0,0,0,0,rlc_rx_only
1,000062,73,7,21,14_11,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,74,1,8,14_3,member_to_leader,10000,3,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,75,8,21,14_3,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,76,4,12,18_7,member_to_leader,10000,3,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,77,12,21,18_7,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,78,8,21,15_4,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,79,10,21,12_4,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,80,12,4,17_5,member_to_leader,10000,3,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,81,4,21,17_5,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,82,8,1,15_3,member_to_leader,10000,3,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,83,1,21,15_3,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,84,12,21,16_7,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,85,7,21,14_9,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,86,20,16,12_10,member_to_leader,10000,4,1,0,0,0,0,1,3,0,0,0,0,rlc_rx_only
1,000062,87,16,21,12_10,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,88,7,21,14_10,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,89,10,21,12_5,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,90,4,21,15_6,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,91,9,10,11_5,member_to_leader,10000,4,1,0,0,0,0,1,2,0,0,0,0,rlc_rx_only
1,000062,92,10,21,11_5,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,93,7,20,13_9,member_to_leader,10000,4,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,94,20,21,13_9,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,95,4,12,16_8,member_to_leader,10000,2,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,96,12,21,16_8,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,97,8,1,15_2,member_to_leader,10000,3,2,0,0,0,0,2,0,0,0,0,0,rlc_rx_only
1,000062,98,1,21,15_2,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,99,9,19,11_8,member_to_leader,10000,4,1,0,0,0,0,1,2,0,0,0,0,rlc_rx_only
1,000062,100,19,21,11_8,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,101,10,21,11_4,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,102,7,21,15_9,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,103,11,21,12_3,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,104,12,21,17_7,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,105,12,4,16_5,member_to_leader,10000,2,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,106,4,21,16_5,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,107,7,4,15_8,member_to_leader,10000,4,1,0,0,0,0,1,0,0,0,0,0,rlc_rx_only
1,000062,108,4,21,15_8,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,109,4,12,16_4,member_to_leader,10000,3,3,0,0,0,0,3,0,0,0,0,1,application_received
1,000062,110,12,21,16_4,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,111,10,20,12_7,member_to_leader,10000,4,0,0,0,0,0,0,2,0,0,0,0,pssch_fail
1,000062,112,20,21,12_7,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,113,14,21,6_13,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,114,19,21,10_6,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,115,16,21,12_11,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,116,13,21,9_6,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,117,12,4,16_6,member_to_leader,10000,4,2,0,0,0,0,2,1,0,0,0,0,rlc_rx_only
1,000062,118,4,21,16_6,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,119,10,9,11_6,member_to_leader,10000,3,1,0,0,0,0,1,1,0,0,0,0,rlc_rx_only
1,000062,120,9,21,11_6,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,121,4,12,15_7,member_to_leader,10000,3,3,0,0,0,0,3,0,0,0,0,1,application_received
1,000062,122,12,21,15_7,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
1,000062,123,1,8,14_2,member_to_leader,10000,3,1,0,0,0,0,1,0,0,0,0,0,rlc_rx_only
1,000062,124,8,21,14_2,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,125,20,5,12_9,member_to_leader,10000,4,1,0,0,0,0,1,2,0,0,0,0,rlc_rx_only
2,000064,126,5,21,12_9,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,127,2,11,13_2,member_to_leader,10000,4,1,0,0,0,0,1,1,0,0,0,0,rlc_rx_only
2,000064,128,11,21,13_2,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,129,2,21,13_0,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,130,1,21,14_1,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,131,10,9,11_7,member_to_leader,10000,3,0,0,0,0,0,0,2,0,0,0,0,pssch_fail
2,000064,132,9,21,11_7,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,133,11,21,13_3,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,134,10,21,12_4,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,135,20,7,14_11,member_to_leader,10000,4,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,136,7,21,14_11,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,137,8,21,15_4,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,138,8,1,14_3,member_to_leader,10000,3,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,139,1,21,14_3,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,140,4,12,17_5,member_to_leader,10000,3,1,0,0,0,0,1,2,0,0,0,0,rlc_rx_only
2,000064,141,12,21,17_5,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,142,12,4,18_7,member_to_leader,10000,3,0,0,0,0,0,0,2,0,0,0,0,pssch_fail
2,000064,143,4,21,18_7,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,144,1,8,15_3,member_to_leader,10000,3,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,145,8,21,15_3,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,146,12,21,16_7,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,147,7,21,14_9,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,148,7,21,14_10,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,149,16,21,12_11,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,150,10,21,12_5,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,151,4,21,15_6,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,152,9,10,11_5,member_to_leader,10000,4,1,0,0,0,0,1,1,0,0,0,0,rlc_rx_only
2,000064,153,10,21,11_5,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,154,4,12,16_8,member_to_leader,10000,2,1,0,0,0,0,1,0,0,0,0,0,rlc_rx_only
2,000064,155,12,21,16_8,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,156,8,1,15_2,member_to_leader,10000,3,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,157,1,21,15_2,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,158,9,19,11_8,member_to_leader,10000,4,1,0,0,0,0,1,2,0,0,0,0,rlc_rx_only
2,000064,159,19,21,11_8,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,160,7,21,15_9,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,161,10,21,11_4,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,162,11,21,12_3,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,163,12,21,17_7,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,164,12,4,16_5,member_to_leader,10000,2,1,0,0,0,0,1,1,0,0,0,0,rlc_rx_only
2,000064,165,4,21,16_5,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,166,7,4,15_8,member_to_leader,10000,4,1,0,0,0,0,1,0,0,0,0,0,rlc_rx_only
2,000064,167,4,21,15_8,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,168,10,20,12_7,member_to_leader,10000,4,1,0,0,0,0,1,2,0,0,0,0,rlc_rx_only
2,000064,169,20,21,12_7,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,170,4,12,16_4,member_to_leader,10000,3,2,0,0,0,0,2,1,0,0,0,0,rlc_rx_only
2,000064,171,12,21,16_4,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,172,7,20,13_9,member_to_leader,10000,4,1,0,0,0,0,1,1,0,0,0,0,rlc_rx_only
2,000064,173,20,21,13_9,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,174,14,21,6_13,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,175,19,21,10_6,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,176,20,16,12_10,member_to_leader,10000,4,1,0,0,0,0,1,2,0,0,0,0,rlc_rx_only
2,000064,177,16,21,12_10,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,178,13,21,9_6,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,179,12,4,16_6,member_to_leader,10000,4,3,0,0,0,0,3,0,0,0,0,0,rlc_rx_only
2,000064,180,4,21,16_6,leader_to_rsu,2000,1,1,0,0,0,0,1,0,0,0,0,1,application_received
2,000064,181,10,9,11_6,member_to_leader,10000,3,1,0,0,0,0,1,1,0,0,0,0,rlc_rx_only
2,000064,182,9,21,11_6,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,183,1,8,14_2,member_to_leader,10000,3,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,184,8,21,14_2,leader_to_rsu,2000,1,0,0,0,0,0,0,1,0,0,0,0,pssch_fail
2,000064,185,4,12,15_7,member_to_leader,10000,3,2,0,0,0,0,2,0,0,0,0,0,rlc_rx_only
2,000064,186,12,21,15_7,leader_to_rsu,2000,1,1,0,0,0,0,1,0,0,0,0,1,application_received
